id,category_code,degree,domain_name,original_phases,replace_type,target_produced_words1,target_produced_words2,Word,Sentiment
14023,28,100,company-eval,has not been trained,Ngram,hasnotbeentrained,hasnotbeentrained,hasnotbeentrained,Negative
14024,28,100,company-eval,non can be trusted,Ngram,noncanbetrusted,noncanbetrusted,noncanbetrusted,Negative
14025,28,100,company-eval,sound so great,Ngram,soundsogreat,soundsogreat,soundsogreat,Negative
14026,28,100,company-eval,below market,Ngram,belowmarket,belowmarket,belowmarket,Negative
14027,28,100,company-eval,hard time,Ngram,hardtime,hardtime,hardtime,Negative
14028,28,100,company-eval,needs to be more flexible,Ngram,needstobemoreflexible,needstobemoreflexible,needstobemoreflexible,Negative
14029,28,100,company-eval,not the brightest,Ngram,notthebrightest,notthebrightest,notthebrightest,Negative
14030,28,100,company-eval,zero bonuses,Ngram,zerobonuses,zerobonuses,zerobonuses,Negative
14031,27,100,company-eval,hell yeah,Ngram,hell-yeah!,hell-yeah!,hell-yeah!,Positive
14032,27,100,company-eval,global  jobs,Ngram,globaljobs,globaljobs,globaljobs,Positive
14033,28,100,company-eval,cannot lead,Ngram,cannot-lead,cannot-lead,cannot-lead,Negative
14034,28,100,company-eval,hates ite supporter,Ngram,hatesitesupporter,hatesitesupporter,hatesitesupporter,Negative
14035,28,100,company-eval,no need to answer to anyone,Ngram,noneedtoanswertoanyone,noneedtoanswertoanyone,noneedtoanswertoanyone,Negative
14036,28,100,company-eval,so you say,Ngram,soyousay,soyousay,soyousay,Negative
14037,28,100,company-eval,below market compensation,Ngram,belowmarketcompensation,belowmarketcompensation,belowmarketcompensation,Negative
14038,28,100,company-eval,hard to achieve,Ngram,hardtoachieve,hardtoachieve,hardtoachieve,Negative
14039,28,100,company-eval,never a guaranteed,Ngram,neveraguaranteed,neveraguaranteed,neveraguaranteed,Negative
14040,28,100,company-eval,not the ideal place,Ngram,nottheidealplace,nottheidealplace,nottheidealplace,Negative
14041,28,100,company-eval,zero interest,Ngram,zerointerest,zerointerest,zerointerest,Negative
14042,27,100,company-eval,here i come,Ngram,hereicome,hereicome,hereicome,Positive
14043,27,100,company-eval,global firm,Ngram,globalfirm,globalfirm,globalfirm,Positive
14044,28,100,company-eval,cannot make it,Ngram,cannotmakeit,cannotmakeit,cannotmakeit,Negative
14045,28,100,company-eval,hates its supporter,Ngram,hatesitssupporter,hatesitssupporter,hatesitssupporter,Negative
14046,28,100,company-eval,no need to vote for them,Ngram,noneedtovoteforthem,noneedtovoteforthem,noneedtovoteforthem,Negative
14047,28,100,company-eval,speak with content,Ngram,speakwithcontent,speakwithcontent,speakwithcontent,Negative
14048,28,100,company-eval,below market rate,Ngram,belowmarketrate,belowmarketrate,belowmarketrate,Negative
14049,28,100,company-eval,hard to balance work & life,Ngram,hardtobalancework&life,hardtobalancework&life,hardtobalancework&life,Negative
14050,28,100,company-eval,never as valued,Ngram,neverasvalued,neverasvalued,neverasvalued,Negative
14051,28,100,company-eval,not the place for you,Ngram,nottheplaceforyou,nottheplaceforyou,nottheplaceforyou,Negative
14052,28,100,company-eval,zero work-life balance,Ngram,zerowork-lifebalance,zerowork-lifebalance,zerowork-lifebalance,Negative
14053,27,100,company-eval,here to stay,Ngram,heretostay,heretostay,heretostay,Positive
14054,27,100,company-eval,go out of the way to help,Ngram,gooutofthewayto,gooutofthewayto,gooutofthewayto,Positive
14055,28,100,company-eval,cannot run,Ngram,cannot-run,cannot-run,cannot-run,Negative
14056,28,100,company-eval,have brain,Ngram,have-brain,have-brain,have-brain,Negative
14057,28,100,company-eval,none opportunity,Ngram,noneopportunity,noneopportunity,noneopportunity,Negative
14058,28,100,company-eval,squeeze more,Ngram,squeeze-more,squeeze-more,squeeze-more,Negative
14059,28,100,company-eval,benefit not so great,Ngram,benefitnotsogreat,benefitnotsogreat,benefitnotsogreat,Negative
14060,28,100,company-eval,hard to determine,Ngram,hardtodetermine,hardtodetermine,hardtodetermine,Negative
14061,28,100,company-eval,never ending,Ngram,neverending,neverending,neverending,Negative
14062,28,100,company-eval,not time off,Ngram,nottimeoff,nottimeoff,nottimeoff,Negative
14063,27,100,company-eval,high income,Ngram,highincome,highincome,highincome,Positive
14064,27,100,company-eval,grouth focused,Ngram,grouthfocused,grouthfocused,grouthfocused,Positive
14065,28,100,company-eval,cannot win back,Ngram,cannotwinback,cannotwinback,cannotwinback,Negative
14066,28,100,company-eval,haven;t started,Ngram,haven;t-started,haven;t-started,haven;t-started,Negative
14067,28,100,company-eval,non existent,Ngram,non-existent,non-existent,non-existent,Negative
14068,28,100,company-eval,squeeze us,Ngram,squeeze-us,squeeze-us,squeeze-us,Negative
14069,28,100,company-eval,benefits are average,Ngram,benefitsareaverage,benefitsareaverage,benefitsareaverage,Negative
14070,28,100,company-eval,hard to enforce,Ngram,hardtoenforce,hardtoenforce,hardtoenforce,Negative
14071,28,100,company-eval,never forgive,Ngram,neverforgive,neverforgive,neverforgive,Negative
14072,28,100,company-eval,not too many projects,Ngram,nottoomanyprojects,nottoomanyprojects,nottoomanyprojects,Negative
14073,27,100,company-eval,huat ah,Ngram,huat-ah,huat-ah,huat-ah,Positive
14074,27,100,company-eval,growth and advancement,Ngram,growthandadvancement,growthandadvancement,growthandadvancement,Positive
14075,28,100,company-eval,can say,Ngram,can-say,can-say,can-say,Negative
14076,28,100,company-eval,haven't started,Ngram,havent-started,havent-started,havent-started,Negative
14077,28,100,company-eval,non is cleaned,Ngram,noniscleaned,noniscleaned,noniscleaned,Negative
14078,28,100,company-eval,stand in geylang,Ngram,standingeylang,standingeylang,standingeylang,Negative
14079,28,100,company-eval,benefits aren't great,Ngram,benefitsaren'tgreat,benefitsarentgreat,benefitsaren'tgreat,Negative
14080,28,100,company-eval,hard to feel,Ngram,hardtofeel,hardtofeel,hardtofeel,Negative
14081,28,100,company-eval,never free,Ngram,neverfree,neverfree,neverfree,Negative
14082,28,100,company-eval,not too much time to play,Ngram,nottoomuchtimetoplay,nottoomuchtimetoplay,nottoomuchtimetoplay,Negative
14083,27,100,company-eval,huge number of people joining,Ngram,hugenumberofpeoplejoining,hugenumberofpeoplejoining,hugenumberofpeoplejoining,Positive
14084,27,100,company-eval,growth oportunities,Ngram,growthoportunities,growthoportunities,growthoportunities,Positive
14085,28,100,company-eval,can't afford,Ngram,cant-afford,cant-afford,cant-afford,Negative
14086,28,100,company-eval,have not reply,Ngram,havenotreply,havenotreply,havenotreply,Negative
14087,28,100,company-eval,no nonsense,Ngram,no-nonsense,no-nonsense,no-nonsense,Negative
14088,28,100,company-eval,stand up comedian,Ngram,standupcomedian,standupcomedian,standupcomedian,Negative
14089,28,100,company-eval,benefits could be better,Ngram,benefitscouldbebetter,benefitscouldbebetter,benefitscouldbebetter,Negative
14090,28,100,company-eval,hard to find strategy,Ngram,hardtofindstrategy,hardtofindstrategy,hardtofindstrategy,Negative
14091,28,100,company-eval,never let you,Ngram,neverletyou,neverletyou,neverletyou,Negative
14092,28,100,company-eval,not treated with the same priority and importance,Ngram,nottreatedwiththesamepriorityandimportance,nottreatedwiththesamepriorityandimportance,nottreatedwiththesamepriorityandimportance,Negative
14093,27,100,company-eval,i like,Ngram,i-like,i-like,i-like,Positive
14094,27,100,company-eval,growth potential,Ngram,growthpotential,growthpotential,growthpotential,Positive
14095,28,100,company-eval,can talk,Ngram,can-talk,can-talk,can-talk,Negative
14096,28,100,company-eval,have to put a lot of hours,Ngram,havetoputalotofhours,havetoputalotofhours,havetoputalotofhours,Negative
14097,28,100,company-eval,no no pls,Ngram,nonopls,nonopls,nonopls,Negative
14098,28,100,company-eval,stand up comediant,Ngram,standupcomediant,standupcomediant,standupcomediant,Negative
14099,28,100,company-eval,benefits could have been better,Ngram,benefitscouldhavebeenbetter,benefitscouldhavebeenbetter,benefitscouldhavebeenbetter,Negative
14100,28,100,company-eval,hard to get ahead,Ngram,hardtogetahead,hardtogetahead,hardtogetahead,Negative
14101,28,100,company-eval,never let you take vacation,Ngram,neverletyoutakevacation,neverletyoutakevacation,neverletyoutakevacation,Negative
14102,28,100,company-eval,not up to date,Ngram,notuptodate,notuptodate,notuptodate,Negative
14103,27,100,company-eval,i like her,Ngram,ilikeher,ilikeher,ilikeher,Positive
14104,27,100,company-eval,hardworking staff,Ngram,hardworkingstaff,hardworkingstaff,hardworkingstaff,Positive
14105,28,100,company-eval,can't always effectively,Ngram,cantalwayseffectively,cantalwayseffectively,cantalwayseffectively,Negative
14106,28,100,company-eval,hear wrongly,Ngram,hear-wrongly,hear-wrongly,hear-wrongly,Negative
14107,28,100,company-eval,non value,Ngram,nonvalue,nonvalue,nonvalue,Negative
14108,28,100,company-eval,star search,Ngram,star-search,star-search,star-search,Negative
14109,28,100,company-eval,benefits on the low,Ngram,benefitsonthelow,benefitsonthelow,benefitsonthelow,Negative
14110,28,100,company-eval,hard to get promoted,Ngram,hardtogetpromoted,hardtogetpromoted,hardtogetpromoted,Negative
14111,28,100,company-eval,never present in the office,Ngram,neverpresentintheoffice,neverpresentintheoffice,neverpresentintheoffice,Negative
14112,28,100,company-eval,not upto the line,Ngram,notuptotheline,notuptotheline,notuptotheline,Negative
14113,27,100,company-eval,i support,Ngram,i-support,i-support,i-support,Positive
14114,27,100,company-eval,high caliber,Ngram,highcaliber,highcaliber,highcaliber,Positive
14115,28,100,company-eval,can't believe,Ngram,cant-believe,cant-believe,cant-believe,Negative
14116,28,100,company-eval,heaven and hell,Ngram,heavenandhell,heavenandhell,heavenandhell,Negative
14117,28,100,company-eval,no option to,Ngram,nooptionto,nooptionto,nooptionto,Negative
14118,28,100,company-eval,stay off,Ngram,stay-off,stay-off,stay-off,Negative
14119,28,100,company-eval,beyond reasonable,Ngram,beyondreasonable,beyondreasonable,beyondreasonable,Negative
14120,28,100,company-eval,hard to internally transfer,Ngram,hardtointernallytransfer,hardtointernallytransfer,hardtointernallytransfer,Negative
14121,28,100,company-eval,never reap the true rewards,Ngram,neverreapthetruerewards,neverreapthetruerewards,neverreapthetruerewards,Negative
14122,28,100,company-eval,not valued,Ngram,notvalued,notvalued,notvalued,Negative
14123,27,100,company-eval,i will be there,Ngram,iwillbethere,iwillbethere,iwillbethere,Positive
14124,27,100,company-eval,high company growth,Ngram,highcompanygrowth,highcompanygrowth,highcompanygrowth,Positive
14125,28,100,company-eval,can't do,Ngram,cant-do,cant-do,cant-do,Negative
14126,28,100,company-eval,heavily in debt,Ngram,heavilyindebt,heavilyindebt,heavilyindebt,Negative
14127,28,100,company-eval,no point,Ngram,no-point,no-point,no-point,Negative
14128,28,100,company-eval,still a big issue,Ngram,stillabigissue,stillabigissue,stillabigissue,Negative
14129,28,100,company-eval,big disconnect,Ngram,bigdisconnect,bigdisconnect,bigdisconnect,Negative
14130,28,100,company-eval,hard to justify,Ngram,hardtojustify,hardtojustify,hardtojustify,Negative
14131,28,100,company-eval,night mare,Ngram,nightmare,nightmare,nightmare,Negative
14132,28,100,company-eval,not valuing others thoughts,Ngram,notvaluingothersthoughts,notvaluingothersthoughts,notvaluingothersthoughts,Negative
14133,27,100,company-eval,interesting than not,Ngram,interestingthannot ,interestingthannot ,interestingthannot ,Positive
14134,28,100,company-eval,cant even,Ngram,cant-even,cant-even,cant-even,Negative
14135,28,100,company-eval,hell break loose,Ngram,hellbreakloose,hellbreakloose,hellbreakloose,Negative
14136,28,100,company-eval,no portfolio,Ngram,no-portfolio,no-portfolio,no-portfolio,Negative
14137,28,100,company-eval,still a bit behind,Ngram,stillabitbehind,stillabitbehind,stillabitbehind,Negative
14138,28,100,company-eval,big gap,Ngram,biggap,biggap,biggap,Negative
14139,28,100,company-eval,hard to keep a satisfactory,Ngram,hardtokeepasatisfactory,hardtokeepasatisfactory,hardtokeepasatisfactory,Negative
14140,28,100,company-eval,no ability,Ngram,noability,noability,noability,Negative
14141,28,100,company-eval,not very flexible,Ngram,notveryflexible,notveryflexible,notveryflexible,Negative
14142,27,100,company-eval,it rocks,Ngram,it-rocks,it-rocks,it-rocks,Positive
14143,28,100,company-eval,can't even,Ngram,cant-even,cant-even,cant-even,Negative
14144,28,100,company-eval,hell to you,Ngram,helltoyou,helltoyou,helltoyou,Negative
14145,28,100,company-eval,no quality,Ngram,no-quality,no-quality,no-quality,Negative
14146,28,100,company-eval,still cannot figure it out,Ngram,stillcannotfigureitout,stillcannotfigureitout,stillcannotfigureitout,Negative
14147,28,100,company-eval,biggest con,Ngram,biggestcon,biggestcon,biggestcon,Negative
14148,28,100,company-eval,hard to make transition,Ngram,hardtomaketransition,hardtomaketransition,hardtomaketransition,Negative
14149,28,100,company-eval,no additional compensation,Ngram,noadditionalcompensation,noadditionalcompensation,noadditionalcompensation,Negative
14150,28,100,company-eval,not very meaningful work,Ngram,notverymeaningfulwork,notverymeaningfulwork,notverymeaningfulwork,Negative
14151,27,100,company-eval,it works,Ngram,it-works,it-works,it-works,Positive
14152,27,100,company-eval,high level,Ngram,highlevel,highlevel,highlevel,Positive
14153,28,100,company-eval,cant even handle,Ngram,cantevenhandle,cantevenhandle,cantevenhandle,Negative
14154,28,100,company-eval,help the malaysians and india indians more,Ngram,helpthemalaysiansandindiaindiansmore,helpthemalaysiansandindiaindiansmore,helpthemalaysiansandindiaindiansmore,Negative
14155,28,100,company-eval,no real downside,Ngram,norealdownside,norealdownside,norealdownside,Negative
14156,28,100,company-eval,still got others,Ngram,stillgotothers,stillgotothers,stillgotothers,Negative
14157,28,100,company-eval,biggest offender,Ngram,biggestoffender,biggestoffender,biggestoffender,Negative
14158,28,100,company-eval,hard to manage,Ngram,hardtomanage,hardtomanage,hardtomanage,Negative
14159,28,100,company-eval,no advisory,Ngram,noadvisory,noadvisory,noadvisory,Negative
14160,28,100,company-eval,not widely available,Ngram,notwidelyavailable,notwidelyavailable,notwidelyavailable,Negative
14161,27,100,company-eval,jai ho,Ngram,jai-ho,jai-ho,jai-ho,Positive
14162,27,100,company-eval,high performance,Ngram,highperformance,highperformance,highperformance,Positive
14163,28,100,company-eval,can't even manage,Ngram,cantevenmanage,cantevenmanage,cantevenmanage,Negative
14164,28,100,company-eval,here comes,Ngram,here-comes,here-comes,here-comes,Negative
14165,28,100,company-eval,no respect,Ngram,no-respect,no-respect,no-respect,Negative
14166,28,100,company-eval,still not sleepy,Ngram,stillnotsleepy,stillnotsleepy,stillnotsleepy,Negative
14167,28,100,company-eval,billable goals very high,Ngram,billablegoalsveryhigh,billablegoalsveryhigh,billablegoalsveryhigh,Negative
14168,28,100,company-eval,hard to pursue,Ngram,hardtopursue,hardtopursue,hardtopursue,Negative
14169,28,100,company-eval,no appreciation,Ngram,noappreciation,noappreciation,noappreciation,Negative
14170,28,100,company-eval,not willing to experiment,Ngram,notwillingtoexperiment,notwillingtoexperiment,notwillingtoexperiment,Negative
14171,27,100,company-eval,jia you,Ngram,jia-you,jia-you,jia-you,Positive
14172,27,100,company-eval,high performance ,Ngram,highperformance,highperformance,highperformance,Positive
14173,28,100,company-eval,can't even perform,Ngram,cantevenperform,cantevenperform,cantevenperform,Negative
14174,28,100,company-eval,hide behind,Ngram,hide-behind,hide-behind,hide-behind,Negative
14175,28,100,company-eval,no rights,Ngram,no-rights,no-rights,no-rights,Negative
14176,28,100,company-eval,still prefer,Ngram,still-prefer,still-prefer,still-prefer,Negative
